step,reward
63427,2.5947444
63428,4.94096
63429,5.639119
63430,4.701182
63431,4.921807
63432,5.060915
63433,5.3875704
63434,5.449632
63435,4.9667478
63436,5.6104956
63437,5.494823
63438,5.321872
63439,5.7831903
63440,5.43478
63441,5.059928
63442,5.0265045
63443,4.5594606
63444,5.4934998
63445,4.021325
63446,4.3634386
63447,5.43895
63448,5.6233883
63449,5.717658
63450,5.396474
63451,5.3573
63452,5.264515
63453,5.749237
63454,5.7632194
63455,5.4601107
63456,5.430728
63457,5.374732
63458,4.8935175
63459,5.332926
63460,5.001154
63461,5.4512143
63462,5.695542
63463,3.9301062
63464,5.372907
63465,4.968516
63466,5.574076
63467,5.3677416
63468,5.736905
63469,5.5305295
63470,5.610298
63471,5.6874595
63472,3.6642778
63473,4.287651
63474,5.507436
63475,5.265462
63476,5.5459013
63477,5.0919166
63478,4.61357
63479,2.0100026
63480,4.930718
63481,5.177931
63482,5.2756767
63483,5.0318513
63484,5.150857
63485,5.2089343
63486,3.8947475
63487,4.819437
63488,4.596387
63489,5.670035
63490,5.46477
63491,4.8516517
63492,5.2855043
63493,5.22248
63494,5.541478
63495,5.4497867
63496,5.550427
63497,4.5254183
63498,5.655171
63499,5.4996176
63500,5.0357537
63501,5.7754455
63502,5.278433
63503,5.06743
63504,5.0123286
63505,5.07665
63506,4.6216
63507,5.7015414
63508,5.7890115
63509,5.074949
63510,5.532023
63511,5.646608
63512,5.775918
63513,5.436865
63514,5.5856686
63515,5.7297354
63516,5.5009317
63517,5.7264347
63518,5.0737786
63519,4.6848617
63520,4.863947
63521,5.021221
63522,4.931768
63523,5.1874356
63524,5.6477003
63525,2.297634
63526,5.3401875
63527,2.9186366
63528,5.2747083
63529,4.7261934
63530,5.5156355
63531,5.5072155
63532,5.40926
63533,5.165005
63534,5.5189223
63535,5.7404485
63536,5.757792
63537,5.415032
63538,5.778941
63539,5.1917963
63540,5.494618
63541,5.2263646
63542,5.713969
63543,5.3873096
63544,5.26668
63545,5.5430326
63546,5.514347
63547,5.54882
63548,4.02056
63549,4.574534
63550,5.2097964
63551,5.44805
63552,5.512225
63553,3.2826545
63554,4.2545686
63555,5.7197595
63556,5.7946806
63557,5.1805806
63558,5.028862
63559,4.192079
63560,4.729746
63561,4.6828914
63562,5.60416
63563,5.0409074
63564,5.762017
63565,5.606169
63566,4.837065
63567,5.3196945
63568,4.1577587
63569,4.767572
63570,4.4017844
63571,3.6542518
63572,4.294369
63573,5.1172624
63574,5.717301
63575,5.708083
63576,2.8406155
63577,4.591738
63578,5.607704
63579,5.714472
63580,4.45527
63581,5.4813843
63582,4.705512
63583,4.85448
63584,4.9626293
63585,5.6006947
63586,5.6255274
63587,5.2393484
63588,5.380924
63589,5.603989
63590,5.7730603
63591,5.680124
63592,5.215052
63593,5.7564
63594,5.269258
63595,5.3768797
63596,5.659763
63597,4.8242626
63598,4.2708406
63599,4.1915517
63600,4.9568973
63601,5.68466
63602,5.5981727
63603,5.7413993
63604,4.7038536
63605,4.5771475
63606,5.645836
63607,1.0940136
63608,4.1245575
63609,5.495643
63610,4.7346845
63611,4.811522
63612,5.6499405
63613,5.026497
63614,5.0872827
63615,5.3411818
63616,5.5857244
63617,5.449314
63618,5.6221833
63619,5.5936847
63620,5.3560133
63621,3.911112
63622,5.4112587
63623,4.9641237
63624,5.018551
63625,5.6764727
63626,5.6185393
63627,5.280682
63628,4.9884844
63629,5.3280973
63630,5.2508082
63631,5.313475
63632,4.8986773
63633,4.724796
63634,4.935271
63635,4.9800234
63636,5.2857327
63637,5.753871
63638,5.2693396
63639,4.565122
63640,4.872718
63641,5.534319
63642,5.513485
63643,5.283031
63644,5.539191
63645,4.5228906
63646,5.1402316
63647,5.456771
63648,3.9949276
63649,5.0051546
63650,5.459198
63651,5.754642
63652,5.589386
63653,5.485752
63654,5.685478
63655,5.0483594
63656,5.4500113
63657,4.718318
63658,5.149731
63659,2.7582922
63660,4.0110044
63661,4.873955
63662,5.436314
63663,5.2132206
63664,5.2262535
63665,5.51173
63666,4.870278
63667,5.426822
63668,5.6742206
63669,5.518083
63670,4.5836473
63671,4.572268
63672,4.8320665
63673,4.66442
63674,4.7646866
63675,5.5282726
63676,3.7911494
63677,4.723801
63678,5.5060377
63679,5.4414067
63680,5.3634
63681,5.3825674
63682,5.48696
63683,5.496927
63684,5.357329
63685,5.335292
63686,4.7995048
63687,5.7892704
63688,5.072244
63689,4.511354
63690,4.983703
63691,5.7232084
63692,5.59941
63693,5.444978
63694,4.320381
63695,5.067891
63696,5.3480387
63697,5.5233765
63698,5.606734
63699,5.0337615
63700,5.241579
63701,4.874094
63702,5.0193734
63703,5.5501485
63704,5.425599
63705,5.518122
63706,5.015989
63707,4.957769
63708,5.443177
63709,4.593823
63710,4.7373185
63711,5.7264814
63712,5.6337085
63713,5.7666783
63714,4.9747705
63715,4.9659595
63716,5.0939097
63717,5.715418
63718,5.2490487
63719,5.6968994
63720,5.3686495
63721,5.4243884
63722,4.8688602
63723,4.697257
63724,5.3875885
63725,5.0497427
63726,4.5498023
63727,5.4043217
63728,5.123016
63729,5.6668215
63730,4.6936226
63731,5.653554
63732,5.5590243
63733,5.667271
63734,5.435267
63735,5.261944
63736,5.42551
63737,5.657943
63738,5.3348236
63739,5.721933
63740,5.779319
63741,4.7247343
63742,5.5692577
63743,5.796892
63744,5.6345606
63745,5.2271075
63746,4.907632
63747,5.6762886
63748,3.618134
63749,5.174971
63750,5.388295
63751,5.1755548
63752,4.8440714
63753,5.013638
63754,5.12819
63755,5.2873707
63756,5.20543
63757,5.5186586
63758,5.543695
63759,4.8462653
63760,5.3090997
63761,5.410024
63762,5.6563635
63763,5.7722783
63764,5.382483
63765,5.4711323
63766,4.897582
63767,5.5831027
63768,5.33715
63769,5.5276365
63770,5.3193207
63771,4.8000164
63772,5.718906
63773,5.5792375
63774,5.720646
63775,4.992364
63776,5.7051864
63777,4.666026
63778,4.4058247
63779,5.3999085
63780,5.734998
63781,4.511652
63782,5.2733984
63783,5.6857967
63784,5.578502
63785,5.7159142
63786,5.5390024
63787,5.185564
63788,5.069069
63789,5.4897375
63790,5.7932076
63791,4.524013
63792,5.786035
63793,4.695598
63794,5.44342
63795,5.7041807
63796,4.965433
63797,5.7700706
63798,5.568235
63799,5.670517
63800,3.7099712
63801,5.128061
63802,5.7706933
63803,5.504368
63804,5.4994745
63805,5.5569077
63806,5.196392
63807,3.2632325
63808,5.041481
63809,4.1209273
63810,3.9513648
63811,5.63799
63812,5.787269
63813,4.7326803
63814,5.5228925
63815,5.394465
63816,5.63699
63817,5.502434
63818,5.5478687
63819,5.708899
63820,5.034596
63821,4.9776154
63822,5.1344795
63823,4.9984446
63824,2.9880037
63825,4.8450894
63826,2.3754535
63827,3.4534488
63828,5.0226645
63829,5.568267
63830,5.3077807
63831,5.75334
63832,5.1479917
63833,5.160679
63834,5.656621
63835,5.0527368
63836,5.7831407
63837,5.01194
63838,3.637578
63839,4.3268924
63840,5.051398
63841,5.276568
63842,4.575998
63843,4.9851203
63844,4.674114
63845,5.223806
63846,5.267819
63847,5.772025
63848,5.305238
63849,5.713742
63850,5.145275
63851,5.2781453
63852,5.5909348
63853,4.9244986
63854,5.116625
63855,5.4134803
63856,5.4792514
63857,5.7374415
63858,5.079969
63859,5.395205
63860,5.4727793
63861,5.3093634
63862,5.286668
63863,5.4088726
63864,5.579756
63865,4.9031625
63866,5.3542438
63867,0.88156295
63868,4.192252
63869,5.3990946
63870,5.2692184
63871,5.4286585
63872,5.74688
63873,5.1720133
63874,5.162089
63875,5.527069
63876,5.4892583
63877,5.1643286
63878,5.6837077
63879,4.7758226
63880,1.6698471
63881,5.0117345
63882,4.8122563
63883,5.439073
63884,5.0980263
63885,5.340349
63886,4.8013906
63887,3.2549865
63888,4.749984
63889,5.3322287
63890,4.815784
63891,5.668771
63892,5.1445694
63893,5.201285
63894,5.7387905
63895,3.4722238
63896,4.807901
63897,5.750203
63898,5.343456
63899,5.2636375
63900,5.661956
63901,5.1923046
63902,5.0173955
63903,5.227705
63904,5.344624
63905,5.461343
63906,4.8508267
63907,4.5415087
63908,5.207055
63909,5.4153957
63910,5.774989
63911,5.4849615
63912,5.62007
63913,5.103561
63914,5.4484777
63915,5.1467843
63916,5.637793
63917,5.6625676
63918,4.993764
63919,4.9853125
63920,5.332768
63921,5.187034
63922,5.524798
63923,5.105517
63924,5.6393585
63925,5.4361544
63926,5.2877245
63927,5.0500636
63928,5.616311
63929,5.1234117
63930,4.7367826
63931,5.4664083
63932,5.7692685
63933,5.3831997
63934,5.5918646
63935,5.25529
63936,4.941278
63937,5.4683223
63938,5.0966516
63939,4.9746265
63940,5.13863
63941,5.2625294
63942,5.4230585
63943,5.548921
63944,4.0906343
63945,4.7160025
63946,5.749668
63947,5.5764046
63948,5.595987
63949,5.8012085
63950,5.4068937
63951,4.884383
63952,4.6077704
63953,5.7493577
63954,5.6745787
63955,5.27928
63956,4.613991
63957,5.637154
63958,4.9577117
63959,5.313299
63960,5.2124577
63961,5.400926
63962,5.150485
63963,5.2798524
63964,5.311153
63965,5.797345
63966,5.5630813
63967,5.447077
63968,3.2541854
63969,5.337705
63970,5.320002
63971,5.4335275
63972,5.736693
63973,5.1765356
63974,5.788827
63975,4.652448
63976,4.5888667
63977,5.2386036
63978,1.5603888
63979,3.1708472
63980,4.293635
63981,5.759283
63982,1.4505279
63983,4.2256546
63984,5.7897515
63985,5.190291
63986,4.988234
63987,5.2807527
63988,5.6809525
63989,5.662402
63990,5.353144
63991,3.4560585
63992,5.0118513
63993,4.2339516
63994,4.634437
63995,5.3256145
63996,4.379143
63997,4.81371
63998,5.7030797
63999,5.1535053
64000,5.1073422
64001,5.055203
64002,5.3124914
64003,5.37685
64004,5.142304
64005,4.822209
64006,5.595195
64007,5.0025616
64008,5.099371
64009,5.7265964
64010,5.2304816
64011,4.816418
64012,4.690145
64013,4.553885
64014,5.43036
64015,4.66572
64016,4.09174
64017,3.3061771
64018,4.482694
64019,5.4004116
64020,5.366654
64021,4.626054
64022,5.803151
64023,5.0835075
64024,4.167374
64025,4.961485
64026,5.668108
64027,5.4874434
64028,5.161184
64029,4.4806175
64030,5.2472863
64031,5.803091
64032,5.563131
64033,5.038819
64034,5.708553
64035,4.67653
64036,5.2188816
64037,5.610234
64038,5.722924
64039,5.6913114
64040,4.9325967
64041,5.1177297
64042,5.3299837
64043,4.825722
64044,5.646578
64045,2.5413413
64046,4.4128017
64047,5.1697397
64048,5.143228
64049,5.7462783
64050,4.96981
64051,5.62665
64052,5.6551456
64053,5.4337525
64054,5.597024
64055,5.453121
64056,3.891415
64057,2.1674623
64058,4.8050003
64059,4.296758
64060,5.213538
64061,5.6919217
64062,5.5560822
64063,5.63493
64064,5.2734995
64065,5.4602985
64066,5.140235
64067,5.7817993
64068,5.1339774
64069,5.655835
64070,5.334496
64071,5.021755
64072,4.9614115
64073,5.2595015
64074,5.725224
64075,5.4459667
64076,5.444472
64077,5.0537224
64078,4.995719
64079,5.7787404
64080,5.055363
64081,5.07182
64082,5.3735104
64083,5.2305136
64084,4.837668
64085,5.336122
64086,5.6908107
64087,5.319623
64088,5.2348247
64089,0.70071715
64090,4.211654
64091,5.4245377
64092,4.871038
64093,5.7468653
64094,4.9259257
64095,3.9035773
64096,4.4179745
64097,3.9633005
64098,4.5526814
64099,5.0745535
64100,5.5109158
64101,4.9740877
64102,5.7473693
64103,5.761483
64104,5.4370847
64105,5.143619
64106,5.50914
64107,5.38565
64108,5.444916
64109,5.567069
64110,5.3375683
64111,5.3091335
64112,5.759161
64113,4.562051
64114,4.797687
64115,5.226084
64116,5.6985836
64117,5.564551
64118,5.804436
64119,5.4723277
64120,4.934777
64121,5.3029585
64122,5.60612
64123,5.4599133
64124,4.9831324
64125,4.968886
64126,5.0826497
64127,5.4956026
64128,5.1060724
64129,5.647425
64130,5.749787
64131,5.6520433
64132,5.3898168
64133,5.5384564
64134,5.7460833
64135,5.375699
64136,5.046144
64137,5.706285
64138,3.9599307
64139,4.8542314
64140,5.2894096
64141,4.536259
64142,5.505396
64143,4.9332895
64144,5.720333
64145,5.4505835
64146,5.6145353
64147,5.7645082
64148,5.326729
64149,5.510066
64150,5.7648525
64151,5.339197
64152,5.0339146
64153,4.928502
64154,5.6411815
64155,5.1549582
64156,4.5142026
64157,5.2859774
64158,5.338325
64159,5.293946
64160,5.729112
64161,5.773363
64162,5.724299
64163,5.257908
64164,4.87214
64165,5.5807314
64166,5.178619
64167,5.1573343
64168,4.5499206
64169,4.0056396
64170,4.5663824
64171,5.114654
64172,4.8577266
64173,5.392374
64174,4.8930545
64175,5.466548
64176,3.2066276
64177,5.410666
64178,5.3568115
64179,5.160062
64180,5.7372823
64181,5.10153
64182,5.00916
64183,4.8729496
64184,5.7297196
64185,5.518516
64186,5.463617
64187,5.3588395
64188,4.828339
64189,5.653652
64190,5.006619
64191,4.1830316
64192,4.9875174
64193,5.674005
64194,5.7959623
64195,4.935037
64196,5.0000873
64197,5.703467
64198,2.5964036
64199,4.8056173
64200,5.1091604
64201,1.4507258
64202,4.6691937
64203,4.618326
64204,5.16315
64205,5.0227623
64206,5.6707435
64207,5.8088875
64208,5.7610307
64209,5.5532217
64210,5.108532
64211,5.220966
64212,5.6137877
64213,5.056478
64214,5.2475476
64215,5.489806
64216,4.790037
64217,5.567882
64218,3.4070332
64219,4.8679805
64220,5.6542206
64221,4.992132
64222,4.8117514
64223,5.684648
64224,5.449065
64225,5.7607493
64226,5.787599
64227,5.709868
64228,5.676188
64229,5.424452
64230,5.5853553
64231,5.3854074
64232,5.3377337
64233,5.5686903
64234,4.849008
64235,5.1735477
64236,5.332856
64237,5.5526934
64238,5.741777
64239,5.48136
64240,5.0606966
64241,4.8172665
64242,5.203469
64243,5.2430296
64244,5.6168265
64245,5.4102364
64246,5.622624
64247,5.371779
64248,5.6846967
64249,5.356592
64250,5.5295663
64251,5.4085693
64252,5.481148
64253,5.6430626
64254,5.4036193
64255,5.227419
64256,5.1901355
64257,5.7074594
64258,5.300104
64259,5.248324
64260,5.0813217
64261,3.5508392
64262,5.18841
64263,5.504309
64264,4.885019
64265,5.2086687
64266,4.364003
64267,2.6267722
64268,2.522852
64269,4.9910226
64270,5.089507
64271,5.5321813
64272,5.706126
64273,5.6477957
64274,5.131115
64275,4.880835
64276,5.67864
64277,5.3845596
64278,5.6470137
64279,5.1250696
64280,5.644804
64281,5.8069324
64282,5.543539
64283,5.1030107
64284,5.445643
64285,5.432804
64286,3.597793
64287,4.6933246
64288,3.9986348
64289,4.4081926
64290,4.801929
64291,3.0255256
64292,4.672213
64293,5.7051196
64294,5.353893
64295,5.777352
64296,5.308913
64297,5.4733114
64298,5.359114
64299,5.7437468
64300,5.4961095
64301,5.6013308
64302,4.8779683
64303,5.180726
64304,5.347697
64305,4.5114007
64306,5.3258686
64307,5.5717483
64308,5.752361
64309,4.4931974
64310,5.4688363
64311,5.179939
64312,5.811112
64313,5.4965887
64314,5.786933
64315,5.6032176
64316,5.056906
64317,5.2270713
64318,5.637797
64319,5.2256613
64320,5.558743
64321,5.5726624
64322,5.6638145
64323,5.0063586
64324,5.2787814
64325,5.342673
64326,5.656978
64327,5.8002286
64328,5.3478193
64329,5.5504675
64330,5.3454413
64331,5.3581324
64332,5.5719657
64333,3.8181868
64334,4.744958
64335,3.6387208
64336,5.6886206
64337,2.171934
64338,4.2142653
64339,5.775768
64340,5.0801635
64341,5.8043857
64342,4.3369718
64343,5.337032
64344,4.8887324
64345,4.9943185
64346,5.8139067
64347,5.169843
64348,5.813432
64349,5.3972516
64350,5.6298137
64351,5.3736105
64352,5.081699
64353,5.516448
64354,5.0265274
64355,5.7977724
64356,5.7939663
64357,5.4089203
64358,5.1520653
64359,5.1980186
64360,5.177844
64361,5.616659
64362,4.468754
64363,4.6516213
64364,5.6389103
64365,5.6910443
64366,5.3669877
64367,4.8556457
64368,5.349457
64369,5.163134
64370,5.629761
64371,4.9084644
64372,4.8137345
64373,5.705779
64374,5.3846025
64375,4.6653423
64376,4.997588
64377,5.40095
64378,5.1812634
64379,5.2949524
64380,5.424131
64381,5.725542
64382,2.7947152
64383,4.342234
64384,5.1480346
64385,5.6877775
64386,5.250356
64387,5.013603
64388,5.7047715
64389,5.5858464
64390,5.4706593
64391,5.1479197
64392,5.620554
64393,5.0249057
64394,5.4730916
64395,5.263405
64396,4.343711
64397,5.179289
64398,5.644893
64399,5.283406
64400,4.793638
64401,4.794138
64402,4.1659994
64403,5.7049894
64404,5.007062
64405,5.1107626
64406,4.864036
64407,4.253054
64408,5.608945
64409,5.7491784
64410,4.947479
64411,5.494684
64412,5.6940045
64413,5.229951
64414,4.949527
64415,5.592505
64416,5.0826387
64417,5.5548654
64418,4.9427624
64419,5.3954625
64420,5.7700357
64421,4.8465376
64422,5.6972294
64423,5.5806723
64424,5.284456
64425,5.492846
64426,4.6780186
64427,4.844023
64428,4.4082584
64429,4.7232747
64430,4.675727
64431,4.7169733
64432,4.0994363
64433,5.640762
64434,4.396573
64435,5.781196
64436,4.887979
64437,5.5454197
64438,5.7863417
64439,5.6476693
64440,5.4652615
64441,5.2975793
64442,5.8054767
64443,5.6944857
64444,5.802607
64445,0.58376
64446,4.297341
64447,5.34084
64448,5.8022146
64449,4.8501773
64450,5.1902633
64451,5.814593
64452,5.64434
64453,5.208566
64454,5.5256786
64455,5.0375943
64456,5.194706
64457,4.9434547
64458,5.5775294
64459,5.3340373
64460,5.01648
64461,5.297805
64462,5.505871
64463,5.6211843
64464,5.058421
64465,4.6007943
64466,5.093559
64467,5.410357
64468,5.4234133
64469,5.299983
64470,4.9366927
64471,5.3246307
64472,5.538631
64473,4.594915
64474,3.5467298
64475,4.7518396
64476,5.726244
64477,5.3373656
64478,5.607185
64479,3.934613
64480,4.9542904
64481,5.5736194
64482,5.6411414
64483,5.463277
64484,5.1938267
64485,5.6709623
64486,5.0577264
64487,4.964206
64488,5.3861504
64489,5.316184
64490,5.3094687
64491,4.844248
64492,3.7899811
64493,4.867242
64494,5.030588
64495,5.368288
64496,5.739363
64497,4.9895816
64498,5.139994
64499,5.521888
64500,5.409361
64501,4.529223
64502,5.6967683
64503,4.8313174
64504,5.666013
64505,5.549893
64506,5.3822384
64507,5.7359805
64508,5.797855
64509,4.649429
64510,5.427059
64511,5.238188
64512,4.904514
64513,5.088144
64514,5.42409
64515,5.1976576
64516,5.2794003
64517,5.2142143
64518,5.148399
64519,5.5185847
64520,5.2990203
64521,5.3703794
64522,5.4320693
64523,3.4205406
64524,4.5524497
64525,4.03117
64526,5.14797
64527,5.0248103
64528,5.2432294
64529,4.6271944
64530,4.8088737
64531,5.703692
64532,5.6374884
64533,5.3110666
64534,5.48809
64535,5.79803
64536,5.8097644
64537,5.5675044
64538,5.5804224
64539,5.653125
64540,4.932554
64541,5.0203476
64542,5.5792794
64543,4.8816724
64544,5.074088
64545,5.490796
64546,5.578617
64547,4.1105323
64548,4.9276476
64549,5.8194656
64550,5.435832
64551,4.784228
64552,5.782725
64553,5.76023
64554,5.198685
64555,2.8887308
64556,4.3396854
64557,5.3830304
64558,5.490404
64559,5.6426024
64560,5.6104517
64561,5.365087
64562,4.9782743
64563,5.270887
64564,5.6153593
64565,5.5386477
64566,5.4628735
64567,5.6325355
64568,5.7069516
64569,5.451301
64570,4.568707
64571,5.479112
64572,2.6505566
64573,4.824335
64574,5.514494
64575,5.7213583
64576,5.1671352
64577,4.9607964
64578,5.734895
64579,3.5654876
64580,4.829378
64581,5.6031246
64582,5.7601576
64583,5.81285
64584,5.6068115
64585,5.5322547
64586,4.4781466
64587,5.1327305
64588,5.50662
64589,5.758338
64590,5.373361
64591,5.67179
64592,5.120811
64593,5.0069513
64594,4.8314605
64595,5.2814627
64596,5.7604756
64597,5.097702
64598,5.5818458
64599,5.384651
64600,4.9529667
64601,5.6083126
64602,5.579635
64603,5.522247
64604,5.069788
64605,5.3688283
64606,5.015686
64607,5.2845454
64608,5.1952934
64609,5.3892403
64610,5.2679152
64611,5.219548
64612,5.066591
64613,4.785355
64614,5.739251
64615,5.80766
64616,5.7612133
64617,5.533625
64618,4.943127
64619,4.639557
64620,4.2887287
64621,5.030121
64622,5.5473895
64623,5.764294
64624,5.3405576
64625,2.709552
64626,3.9342353
64627,5.808319
64628,5.3914
64629,5.4412603
64630,5.4699583
64631,4.9757533
64632,5.3758435
64633,5.342655
64634,5.7193127
64635,5.821946
64636,5.205658
64637,5.3380756
64638,5.787751
64639,5.421903
64640,5.3639803
64641,5.099008
64642,5.178897
64643,4.7985206
64644,5.034446
64645,5.3169923
64646,5.057201
64647,5.648697
64648,5.553255
64649,5.228841
64650,5.5020547
64651,4.833058
64652,5.7145114
64653,4.6421084
64654,1.2968272
64655,4.1399126
64656,5.085174
64657,4.8180404
64658,3.4513378
64659,5.3840804
64660,5.4643517
64661,5.749725
64662,5.324458
64663,5.639708
64664,5.4137716
64665,5.6206136
64666,4.873947
64667,5.3157787
64668,5.317834
64669,5.2131557
64670,5.2919726
64671,5.649178
64672,5.751255
64673,5.116366
64674,5.5617805
64675,5.1816387
64676,4.9233584
64677,2.4390972
64678,5.3139415
64679,4.5009627
64680,4.543382
64681,5.4681597
64682,5.796688
64683,5.5944886
64684,5.565372
64685,5.4923024
64686,4.617962
64687,5.429002
64688,5.320805
64689,5.4406705
64690,5.4364057
64691,5.819802
64692,5.1724415
64693,5.6579766
64694,5.7215686
64695,5.49477
64696,5.415199
64697,5.711204
64698,5.7439227
64699,5.38187
64700,5.822315
64701,5.7807555
64702,4.6334753
64703,5.409312
64704,5.6769214
64705,5.0635166
64706,5.5448155
64707,2.6501675
64708,5.08282
64709,5.781488
64710,4.8095083
64711,4.58608
64712,5.002256
64713,4.8495827
64714,5.3581047
64715,5.7772946
64716,5.168682
64717,5.182996
64718,5.714023
64719,5.775305
64720,5.4725018
64721,5.0044537
64722,5.678955
64723,5.6005683
64724,5.738833
64725,5.6502347
64726,3.6128066
64727,5.1521792
64728,5.0632296
64729,5.286284
64730,3.1253216
64731,4.829139
64732,5.505273
64733,4.686622
64734,4.793024
64735,5.6505733
64736,5.739947
64737,5.1765823
64738,5.3401284
64739,5.558052
64740,5.55891
64741,5.3978677
64742,5.716115
64743,5.551473
64744,5.302008
64745,5.2034316
64746,5.2914896
64747,5.135109
64748,5.2786984
64749,5.5605536
64750,5.7309246
64751,5.2749486
64752,5.493279
64753,4.940679
64754,5.5319076
64755,5.706714
64756,4.927302
64757,5.480425
64758,4.858292
64759,5.2500453
64760,4.9361935
64761,5.2603903
64762,5.5790153
64763,5.46672
64764,5.6468477
64765,4.92572
64766,5.6522164
64767,5.231214
64768,5.71074
64769,4.901445
64770,5.032047
64771,4.8494916
64772,5.5422096
64773,5.808208
64774,5.563511
64775,5.37379
64776,5.2517323
64777,5.284258
64778,5.096131
64779,5.4621778
64780,5.7460284
64781,5.726009
64782,5.5987563
64783,3.8949416
64784,3.956644
64785,4.7772865
64786,2.5757658
64787,5.094813
64788,5.5994043
64789,5.761805
64790,4.953285
64791,5.7375245
64792,5.654167
64793,5.544416
64794,5.7244563
64795,2.7030854
64796,5.167785
64797,5.418269
64798,5.142445
64799,5.799991
64800,5.4847383
64801,4.793059
64802,5.102261
64803,4.969927
64804,5.528386
64805,5.5388885
64806,5.182501
64807,5.771086
64808,5.3713355
64809,5.471436
64810,5.435719
64811,4.894452
64812,4.9663544
64813,5.381533
64814,5.5117807
64815,5.4286766
64816,4.8989964
64817,5.1832314
64818,4.8660827
64819,4.60972
64820,5.5441394
64821,5.6384845
64822,5.386051
64823,5.5621376
64824,4.934127
64825,5.214483
64826,5.639408
64827,4.0183764
64828,2.9470208
64829,2.8454044
64830,5.1135335
64831,5.408855
64832,5.811346
64833,5.7833405
64834,5.6221156
64835,5.5720677
64836,5.3890734
64837,5.0554113
64838,4.9145975
64839,4.304028
64840,5.442306
64841,5.10479
64842,5.6967936
64843,5.5057683
64844,5.252049
64845,4.3281784
64846,5.1922274
64847,5.519071
64848,5.5289097
64849,4.2090096
64850,4.4892526
64851,5.643801
64852,5.757807
64853,5.586615
64854,5.161734
64855,4.6300325
64856,4.5679145
64857,5.170793
64858,5.5750117
64859,5.7319818
64860,5.571242
64861,5.1787376
64862,5.2413416
64863,5.627085
64864,5.301155
64865,4.9611964
64866,5.2829204
64867,5.4316363
64868,5.4300394
64869,5.567321
64870,4.574233
64871,4.607412
64872,5.3314633
64873,5.633664
64874,4.804889
64875,4.7350726
64876,5.64583
64877,5.027753
64878,5.593874
64879,5.742871
64880,5.1304784
64881,5.1720295
64882,4.899497
64883,4.925143
64884,5.693963
64885,4.845627
64886,5.1649528
64887,5.3941946
64888,5.5574574
64889,5.4728904
64890,5.2464776
64891,5.705058
64892,5.788906
64893,5.099694
64894,5.198958
64895,5.4785333
64896,5.224426
64897,4.936892
64898,5.288929
64899,4.808603
64900,5.782848
64901,4.4419417
64902,4.687614
64903,5.624024
64904,5.434943
64905,5.2878795
64906,5.1420565
64907,4.985351
64908,5.5791326
64909,5.722476
64910,5.687097
64911,5.187422
64912,4.914715
64913,4.693385
64914,5.725646
64915,5.8191624
64916,5.4646435
64917,5.675494
64918,5.829311
64919,5.3097377
64920,2.880592
64921,5.010466
64922,5.04733
64923,5.8075004
64924,5.4674034
64925,5.3252115
64926,4.712202
64927,4.8491735
64928,4.7907753
64929,5.360831
64930,5.485991
64931,5.216421
64932,5.66506
64933,5.6974187
64934,5.71139
64935,5.484426
64936,4.866047
64937,5.1161404
64938,5.2695913
64939,5.2325897
64940,5.354454
64941,5.3969116
64942,5.5323696
64943,4.802626
64944,2.3306608
64945,2.8454444
64946,4.823396
64947,3.701714
64948,5.2767816
64949,2.6495085
64950,5.0878806
64951,3.8547268
64952,5.5502424
64953,5.1651425
64954,3.1604893
64955,5.2452188
64956,5.305435
64957,5.5654674
64958,5.718886
64959,5.554289
64960,5.4545403
64961,5.5741167
64962,5.483228
64963,5.689455
64964,5.043011
64965,5.286462
64966,5.7258844
64967,5.5376987
64968,5.785762
64969,5.343031
64970,4.2011786
64971,4.7825994
64972,5.516723
64973,5.5343633
64974,5.1839876
64975,5.6658373
64976,4.959891
64977,4.7565265
64978,5.0516586
64979,5.6376414
64980,4.7073183
64981,5.6346436
64982,5.4177985
64983,5.5596356
64984,5.3561754
64985,5.4819937
64986,5.317739
64987,5.444993
64988,5.4643803
64989,5.6556034
64990,5.2485
64991,5.7244267
64992,4.898445
64993,5.7049756
64994,5.7176795
64995,5.7954054
64996,5.7780094
64997,5.6548405
64998,3.7061653
64999,5.101959
65000,5.144954
65001,5.670584
65002,5.3449297
65003,4.97187
65004,5.2453456
65005,5.497592
65006,5.5343566
65007,5.3666515
65008,5.290312
65009,5.193301
65010,4.974462
65011,5.0751715
65012,5.6938086
65013,5.0010896
65014,5.733148
65015,5.6403303
65016,5.782746
65017,5.5515943
65018,5.1277714
65019,4.985014
65020,3.7856162
65021,4.9452896
65022,5.1149564
65023,5.4469957
65024,5.251071
65025,5.5178924
65026,5.353535
65027,5.3659964
65028,5.308764
65029,4.3406878
65030,5.5162234
65031,4.8789515
65032,5.6874433
65033,5.3673644
65034,4.8963175
65035,5.534169
65036,3.9832485
65037,4.756014
65038,5.375598
65039,5.2376933
65040,5.2541018
65041,4.9887366
65042,5.6394515
65043,5.223004
65044,5.3771563
65045,5.6573505
65046,5.239853
65047,5.290894
65048,5.1770926
65049,4.9255624
65050,5.6528215
65051,3.7229588
65052,2.976471
65053,4.404914
65054,5.681798
65055,5.2542953
65056,5.6180797
65057,5.6193414
65058,5.1103554
65059,5.582354
65060,5.27878
65061,5.7978053
65062,5.6160574
65063,5.6269684
65064,5.5239654
65065,5.5583906
65066,5.45043
65067,5.587045
65068,5.582582
